396
3
10.0	648.330017	1839.048865483132
32.0	383.329987	1495.4519131055936
4.0	126.669998	393.92351580060426
36.0	776.669983	3576.858306385193
34.0	343.329987	1388.2011189865425
23.0	1271.670044	1860.8763075603422
52.0	563.330017	2404.9915598676603
25.0	551.669983	1819.4771194612554
150.0	1050.0	6352.582021681888
84.0	716.669983	3103.502205443295
46.0	1115.0	2800.558075914738
26.0	496.670013	1717.4377553888037
16.0	606.669983	1757.3185496996318
8.0	291.670013	1170.8454652500766
2.0	105.0	291.8877851327847
9.0	520.0	1481.2762278045805
11.0	180.0	645.034093687426
19.0	316.670013	1288.5609014349568
17.0	376.670013	1413.6185735890444
59.0	165.0	603.4024338906443
91.0	996.669983	3012.829520382502
200.0	596.669983	3550.004844027001
17.0	176.669998	629.354388170365
16.0	406.670013	1449.2354996693675
39.0	238.330002	919.6877588112238
79.0	416.670013	1759.4226477129382
42.0	350.0	1422.6915500799682
16.0	660.0	2079.2754980364753
2.0	380.0	1350.3648637307965
20.0	370.0	1415.1046451065035
58.0	301.670013	1226.2824482343958
22.0	271.670013	1076.6731163021725
26.0	365.0	1425.909366391041
69.0	466.670013	1994.8535209584495
59.0	783.330017	4201.153515449042
43.0	473.329987	1883.3117713246038
30.0	386.670013	1494.3774156014656
9.0	115.0	338.9739596067369
57.0	580.0	2528.4810770446975
23.0	395.0	1474.7520488509188
90.0	341.670013	1406.2763378446716
3.0	60.0	3877.5
57.0	666.669983	3226.8571639348615
48.0	728.330017	3623.9727647905793
55.0	308.329987	1250.6903759870065
27.0	198.330002	731.3430609154153
14.0	893.330017	3214.3570125291108
28.0	936.669983	3701.7999296799326
39.0	380.0	1518.0299837702573
77.0	560.0	2434.308727746493
18.0	736.669983	2614.3761613583983
9.0	261.670013	1029.58694182822
20.0	463.329987	1572.1513294872673
16.0	373.329987	1404.944940957612
97.0	225.0	1207.8843661967137
29.0	653.330017	2412.6089641997532
15.0	476.670013	1529.1340935881774
7.0	211.669998	794.1559988291975
16.0	266.670013	1053.130029065196
34.0	280.0	1115.8958384269476
45.0	350.0	1428.3153190614294
10.0	405.0	1406.5435321044854
55.0	343.329987	1414.0925204123685
41.0	733.330017	3417.5632091457696
31.0	415.0	1574.7695683847098
28.0	513.330017	1787.0036751189646
40.0	290.0	1162.9820129008997
14.0	976.669983	3140.8495041657443
26.0	481.670013	1684.2265045099382
11.0	316.670013	1288.5609014349568
57.0	211.669998	811.1370850742525
19.0	138.330002	448.82601407170216
51.0	975.0	4066.607196101743
26.0	590.0	1924.0781295740187
78.0	813.330017	3732.192323005321
27.0	550.0	1855.1020506929262
21.0	113.330002	331.1105778868217
41.0	500.0	1952.196974481324
89.0	1360.0	4559.019888937862
1.0	80.0	3877.5
28.0	448.329987	1631.5749492695736
18.0	716.669983	2490.092264060773
16.0	738.330017	2552.159150717348
29.0	541.669983	1873.6200097152448
15.0	336.670013	1355.5499556613088
23.0	303.329987	1225.7478222626512
147.0	1270.0	5292.085804489588
15.0	318.329987	1296.3770839735794
13.0	673.330017	2068.2203937080126
25.0	756.669983	3003.894548778773
10.0	266.670013	1053.1300290651961
25.0	443.329987	1589.1982850694951
55.0	736.669983	3900.1759597955306
7.0	546.669983	1461.5874102950047
18.0	716.669983	2490.092264060773
19.0	436.670013	1517.7401260688068
43.0	193.330002	707.7999736784391
9.0	191.669998	699.9836498812931
26.0	245.0	951.094227768115
70.0	250.0	1060.2410200809222
80.0	1166.670044	2764.196871442839
67.0	501.670013	2159.6551322303067
12.0	420.0	1434.6476287366272
41.0	135.0	433.1463085546413
11.0	633.330017	1783.4307853930025
24.0	680.0	2448.820791492457
41.0	926.669983	4176.8144462572
27.0	480.0	1693.9167797608343
6.0	85.0	197.71543618488036
29.0	340.0	1373.5241505040844
8.0	526.669983	1468.480882682729
25.0	506.670013	1723.828780695725
86.0	873.330017	3601.6994511150633
15.0	605.0	1722.7785081490185
47.0	426.670013	1744.4114948755425
13.0	733.330017	2414.503081932875
25.0	253.330002	990.317020522152
77.0	1006.669983	3302.9548469705824
10.0	380.0	1386.6167815771664
43.0	363.329987	1474.1491604969847
78.0	675.0	3013.4687373154366
18.0	396.670013	1447.9666826935309
41.0	613.330017	2427.4249916142776
76.0	230.0	1022.8033566027775
24.0	533.330017	1762.3842464016373
7.0	463.329987	1417.3022020486108
27.0	353.329987	1402.240488841168
125.0	706.669983	3123.3126439556163
10.0	458.329987	1449.051265967452
20.0	313.329987	1272.8339967366032
44.0	456.670013	1832.6639726243473
68.0	240.0	1007.2750942409177
24.0	395.0	1480.6119886168697
30.0	300.0	1210.0681873748517
15.0	486.670013	1541.5329605829536
38.0	258.329987	1013.8600371298666
27.0	613.330017	2074.6813485487137
3.0	316.670013	1288.5609014349568
11.0	258.329987	1013.8600371298664
1.0	120.0	3877.5
26.0	603.330017	1980.2583577504133
58.0	365.0	1516.128322089
40.0	876.669983	4416.692635872814
16.0	488.329987	1557.7166950003918
39.0	380.0	1518.0299837702573
34.0	508.329987	1870.4284817476646
17.0	276.670013	1100.2162035391482
22.0	433.329987	1540.1793706936437
29.0	136.669998	441.00969027455625
52.0	398.329987	1659.7309546440224
7.0	340.0	1351.7671118223038
19.0	340.0	1363.6345874669114
83.0	460.0	1963.4469812554712
18.0	713.330017	2469.337064494695
63.0	645.0	2983.3571316312436
18.0	376.670013	1417.8551485633598
5.0	186.669998	676.4405626443171
13.0	423.329987	1446.260628972274
14.0	566.669983	1619.6602532485235
77.0	490.0	2104.7055052027777
31.0	546.669983	1924.6035554750229
51.0	1018.330017	3683.9577235505844
22.0	620.0	1992.512914169978
92.0	793.330017	3143.0772130712776
34.0	240.0	927.5511405311389
54.0	913.330017	4696.909140364167
15.0	563.330017	1636.5826799244555
6.0	490.0	1417.2006572763169
27.0	763.330017	3126.3710947869745
54.0	515.0	2219.6729965009486
92.0	248.330002	1206.9084285254937
71.0	363.329987	1508.2648697105728
7.0	356.670013	1360.625223564655
